network,link,ep_start,ep_end,t_star,ens_delta,duan_delta,inc_delta
TSMO,110+05250,2022-05-19 06:50:00,2022-05-19 07:00:00,2022-05-19 07:10:00,-10,,
TSMO,110+05250,2022-05-19 15:50:00,2022-05-19 17:35:00,2022-05-19 16:50:00,45,-25.0,
TSMO,110+05250,2022-05-23 15:10:00,2022-05-23 17:30:00,2022-05-23 18:25:00,-55,,
TSMO,110+05250,2022-05-27 12:40:00,2022-05-27 13:15:00,2022-05-27 14:45:00,-90,,
TSMO,110+05250,2022-06-01 14:25:00,2022-06-01 15:10:00,2022-06-01 15:30:00,-20,,
TSMO,110+05250,2022-06-01 16:00:00,2022-06-01 17:35:00,2022-06-01 18:10:00,-35,,
TSMO,110+05250,2022-06-02 15:25:00,2022-06-02 17:15:00,2022-06-02 17:15:00,0,-55.0,
TSMO,110+05250,2022-06-08 18:30:00,2022-06-08 18:50:00,2022-06-08 19:05:00,-15,,
TSMO,110+05250,2022-06-09 14:55:00,2022-06-09 17:30:00,2022-06-09 16:35:00,55,,
TSMO,110+05250,2022-06-10 15:15:00,2022-06-10 16:20:00,2022-06-10 16:10:00,10,-10.0,
TSMO,110+05250,2022-06-15 15:55:00,2022-06-15 17:45:00,2022-06-15 16:40:00,65,,
TSMO,110+05250,2022-06-16 16:25:00,2022-06-16 17:40:00,2022-06-16 16:25:00,75,35.0,
TSMO,110+05250,2022-06-17 14:25:00,2022-06-17 15:00:00,2022-06-17 15:20:00,-20,,
TSMO,110+05250,2022-06-22 14:50:00,2022-06-22 16:25:00,2022-06-22 16:35:00,-10,,
TSMO,110+05250,2022-06-23 14:10:00,2022-06-23 15:00:00,2022-06-23 15:25:00,-25,-35.0,
TSMO,110+05250,2022-06-28 17:00:00,2022-06-28 18:05:00,2022-06-28 17:00:00,65,40.0,
TSMO,110+05250,2022-06-29 15:30:00,2022-06-29 16:40:00,2022-06-29 16:35:00,5,15.0,
TSMO,110+05250,2022-06-30 06:35:00,2022-06-30 06:45:00,2022-06-30 06:40:00,5,,
TSMO,110+05250,2022-06-30 16:35:00,2022-06-30 17:40:00,2022-06-30 16:35:00,65,30.0,
TSMO,110+05250,2022-07-01 15:00:00,2022-07-01 16:20:00,2022-07-01 16:10:00,10,0.0,
TSMO,110+05250,2022-07-05 17:00:00,2022-07-05 17:25:00,2022-07-05 17:00:00,25,35.0,
TSMO,110+05250,2022-07-07 15:55:00,2022-07-07 16:15:00,2022-07-07 16:25:00,-10,0.0,
TSMO,110+05250,2022-07-08 14:50:00,2022-07-08 15:35:00,2022-07-08 15:45:00,-10,,
TSMO,110+05250,2022-07-14 14:05:00,2022-07-14 15:00:00,2022-07-14 15:05:00,-5,,
TSMO,110+05250,2022-07-14 17:05:00,2022-07-14 17:20:00,2022-07-14 17:05:00,15,25.0,
TSMO,110+05250,2022-07-15 12:45:00,2022-07-15 13:00:00,2022-07-15 13:35:00,-35,,
TSMO,110+05250,2022-07-18 15:50:00,2022-07-18 17:10:00,2022-07-18 17:20:00,-10,,
TSMO,110+05250,2022-07-29 17:05:00,2022-07-29 17:40:00,2022-07-29 18:55:00,-75,-80.0,
TSMO,110+05250,2022-08-08 16:30:00,2022-08-08 17:40:00,2022-08-08 17:45:00,-5,,
TSMO,110+05250,2022-08-17 17:15:00,2022-08-17 18:15:00,2022-08-17 17:15:00,60,50.0,
TSMO,110+05250,2022-08-19 17:15:00,2022-08-19 17:45:00,2022-08-19 17:55:00,-10,-10.0,
TSMO,110+05250,2022-08-26 17:40:00,2022-08-26 18:25:00,2022-08-26 18:30:00,-5,,
TSMO,110+05250,2022-09-07 15:55:00,2022-09-07 17:05:00,2022-09-07 16:35:00,30,-15.0,
TSMO,110+05250,2022-09-12 16:00:00,2022-09-12 16:35:00,2022-09-12 16:50:00,-15,-15.0,
TSMO,110+05250,2022-09-12 17:25:00,2022-09-12 18:00:00,2022-09-12 19:10:00,-70,,
TSMO,110+05250,2022-09-12 18:25:00,2022-09-12 18:45:00,2022-09-12 19:10:00,-25,,
TSMO,110+05250,2022-09-14 16:10:00,2022-09-14 16:40:00,2022-09-14 16:30:00,10,15.0,
TSMO,110+05250,2022-09-15 16:15:00,2022-09-15 17:30:00,2022-09-15 16:15:00,75,50.0,
TSMO,110+05250,2022-09-21 16:10:00,2022-09-21 18:35:00,2022-09-21 16:40:00,115,-5.0,
TSMO,110+05250,2022-09-29 16:50:00,2022-09-29 17:55:00,2022-09-29 16:50:00,65,55.0,
TSMO,110+05250,2022-09-30 15:20:00,2022-09-30 15:50:00,2022-09-30 15:55:00,-5,,
TSMO,110+05250,2022-10-03 17:05:00,2022-10-03 17:55:00,2022-10-03 19:55:00,-120,,
TSMO,110+05250,2022-10-04 08:30:00,2022-10-04 10:30:00,2022-10-04 11:20:00,-50,-60.0,
TSMO,110+05250,2022-10-04 16:50:00,2022-10-04 17:40:00,2022-10-04 16:50:00,50,55.0,
TSMO,110+05250,2022-10-06 16:25:00,2022-10-06 17:40:00,2022-10-06 16:25:00,75,40.0,
TSMO,110+05250,2022-10-07 14:50:00,2022-10-07 15:40:00,2022-10-07 15:55:00,-15,-25.0,
TSMO,110+05250,2022-10-12 15:55:00,2022-10-12 17:40:00,2022-10-12 16:35:00,65,-20.0,
TSMO,110+05250,2022-10-13 15:20:00,2022-10-13 16:45:00,2022-10-13 16:20:00,25,25.0,25.0
TSMO,110+05250,2022-10-14 15:35:00,2022-10-14 17:15:00,2022-10-14 15:35:00,100,35.0,
TSMO,110+05250,2022-10-17 15:05:00,2022-10-17 17:45:00,2022-10-17 18:20:00,-35,-150.0,
TSMO,110+05250,2022-10-19 16:20:00,2022-10-19 17:05:00,2022-10-19 16:20:00,45,40.0,
TSMO,110+05250,2022-10-24 16:25:00,2022-10-24 17:45:00,2022-10-24 17:55:00,-10,-60.0,
TSMO,110+05250,2022-10-26 10:50:00,2022-10-26 14:40:00,2022-10-26 14:45:00,-5,-205.0,
TSMO,110+05250,2022-10-26 15:55:00,2022-10-26 18:00:00,2022-10-26 16:40:00,80,,
TSMO,110+05250,2022-10-27 19:15:00,2022-10-27 20:00:00,2022-10-27 20:25:00,-25,-50.0,
TSMO,110+05250,2022-10-31 16:05:00,2022-10-31 17:55:00,2022-10-31 20:00:00,-125,-210.0,
TSMO,110+05250,2022-11-01 14:35:00,2022-11-01 14:55:00,2022-11-01 15:00:00,-5,,
TSMO,110+05250,2022-11-01 17:05:00,2022-11-01 17:45:00,2022-11-01 17:05:00,40,50.0,
TSMO,110+05250,2022-11-02 17:05:00,2022-11-02 17:20:00,2022-11-02 17:30:00,-10,,
TSMO,110+05250,2022-11-03 15:00:00,2022-11-03 15:50:00,2022-11-03 16:00:00,-10,,
TSMO,110+05250,2022-11-07 17:00:00,2022-11-07 18:00:00,2022-11-07 18:20:00,-20,-65.0,
TSMO,110+05250,2022-11-08 17:10:00,2022-11-08 17:35:00,2022-11-08 17:10:00,25,35.0,
TSMO,110+05250,2022-11-09 17:00:00,2022-11-09 18:25:00,2022-11-09 19:05:00,-40,-45.0,
TSMO,110+05250,2022-11-10 17:05:00,2022-11-10 18:00:00,2022-11-10 17:05:00,55,50.0,
TSMO,110+05250,2022-11-11 12:30:00,2022-11-11 12:50:00,2022-11-11 14:05:00,-75,,
TSMO,110+05250,2022-11-11 13:30:00,2022-11-11 13:45:00,2022-11-11 14:05:00,-20,,
TSMO,110+05250,2022-11-15 16:55:00,2022-11-15 18:45:00,2022-11-15 16:55:00,110,,
TSMO,110+05250,2022-11-16 07:55:00,2022-11-16 08:05:00,2022-11-16 08:25:00,-20,,
TSMO,110+05250,2022-11-16 17:00:00,2022-11-16 17:40:00,2022-11-16 18:55:00,-75,-65.0,
TSMO,110+05250,2022-11-17 17:00:00,2022-11-17 18:10:00,2022-11-17 17:00:00,70,70.0,
TSMO,110+05250,2022-11-18 16:15:00,2022-11-18 18:20:00,2022-11-18 16:15:00,125,25.0,
TSMO,110+05250,2022-11-21 16:20:00,2022-11-21 18:20:00,2022-11-21 19:10:00,-50,-115.0,
TSMO,110+05250,2022-11-23 15:10:00,2022-11-23 15:55:00,2022-11-23 16:00:00,-5,-5.0,
TSMO,110+05250,2022-11-25 11:05:00,2022-11-25 11:50:00,2022-11-25 12:35:00,-45,,-45.0
TSMO,110+05250,2022-11-30 15:05:00,2022-11-30 17:40:00,2022-11-30 19:35:00,-115,,
TSMO,110+05250,2022-12-01 16:55:00,2022-12-01 18:00:00,2022-12-01 16:55:00,65,45.0,
TSMO,110+05250,2022-12-02 17:10:00,2022-12-02 19:40:00,2022-12-02 19:45:00,-5,-130.0,
TSMO,110+05250,2022-12-06 16:55:00,2022-12-06 18:20:00,2022-12-06 16:55:00,85,70.0,
TSMO,110+05250,2022-12-07 13:55:00,2022-12-07 14:35:00,2022-12-07 14:55:00,-20,,
TSMO,110+05250,2022-12-07 17:00:00,2022-12-07 19:00:00,2022-12-07 19:30:00,-30,-90.0,
TSMO,110+05250,2022-12-08 16:55:00,2022-12-08 17:30:00,2022-12-08 16:55:00,35,45.0,
TSMO,110+05250,2022-12-09 17:05:00,2022-12-09 17:55:00,2022-12-09 18:10:00,-15,-15.0,
TSMO,110+05250,2022-12-12 17:05:00,2022-12-12 17:30:00,2022-12-12 18:15:00,-45,,
TSMO,110+05250,2022-12-16 17:00:00,2022-12-16 17:40:00,2022-12-16 18:30:00,-50,-90.0,
TSMO,110+05250,2022-12-19 15:25:00,2022-12-19 17:30:00,2022-12-19 19:30:00,-120,-120.0,
TSMO,110+05250,2022-12-20 17:00:00,2022-12-20 18:20:00,2022-12-20 17:00:00,80,60.0,
TSMO,110+05250,2022-12-21 14:20:00,2022-12-21 18:20:00,2022-12-21 16:40:00,100,,
TSMO,110+05250,2022-12-22 15:05:00,2022-12-22 17:25:00,2022-12-22 16:50:00,35,,
TSMO,110+05250,2023-01-10 17:05:00,2023-01-10 18:25:00,2023-01-10 17:05:00,80,,
TSMO,110+05250,2023-01-11 17:05:00,2023-01-11 17:35:00,2023-01-11 18:20:00,-45,-50.0,
TSMO,110+05250,2023-01-19 12:30:00,2023-01-19 13:00:00,2023-01-19 13:10:00,-10,-10.0,
TSMO,110+05250,2023-01-19 15:10:00,2023-01-19 15:35:00,2023-01-19 16:05:00,-30,,
TSMO,110+05250,2023-01-19 16:05:00,2023-01-19 18:25:00,2023-01-19 16:05:00,140,120.0,
TSMO,110+05250,2023-01-24 15:45:00,2023-01-24 16:40:00,2023-01-24 16:25:00,15,25.0,
TSMO,110+05250,2023-01-25 17:00:00,2023-01-25 17:40:00,2023-01-25 17:30:00,10,-5.0,
TSMO,110+05250,2023-01-31 16:50:00,2023-01-31 17:25:00,2023-01-31 16:50:00,35,45.0,
TSMO,110+05250,2023-02-01 15:40:00,2023-02-01 16:10:00,2023-02-01 16:15:00,-5,,
TSMO,110+05250,2023-02-01 17:05:00,2023-02-01 17:50:00,2023-02-01 19:35:00,-105,,
TSMO,110+05250,2023-02-08 16:05:00,2023-02-08 16:40:00,2023-02-08 16:35:00,5,15.0,
TSMO,110+05250,2023-02-08 17:05:00,2023-02-08 17:45:00,2023-02-08 18:50:00,-65,-55.0,
TSMO,110+05251,2022-05-16 12:30:00,2022-05-16 13:05:00,2022-05-16 13:25:00,-20,,
TSMO,110+05251,2022-05-17 15:55:00,2022-05-17 17:00:00,2022-05-17 15:55:00,65,,
TSMO,110+05251,2022-05-18 17:05:00,2022-05-18 17:35:00,2022-05-18 17:50:00,-15,,
TSMO,110+05251,2022-05-19 15:45:00,2022-05-19 17:40:00,2022-05-19 16:25:00,75,,
TSMO,110+05251,2022-05-23 15:05:00,2022-05-23 17:35:00,2022-05-23 17:40:00,-5,,
TSMO,110+05251,2022-05-27 12:40:00,2022-05-27 13:20:00,2022-05-27 14:15:00,-55,,
TSMO,110+05251,2022-05-31 16:10:00,2022-05-31 17:35:00,2022-05-31 16:10:00,85,,
TSMO,110+05251,2022-06-01 14:30:00,2022-06-01 15:10:00,2022-06-01 15:25:00,-15,,
TSMO,110+05251,2022-06-01 16:00:00,2022-06-01 17:40:00,2022-06-01 17:50:00,-10,,
TSMO,110+05251,2022-06-02 15:25:00,2022-06-02 17:15:00,2022-06-02 17:05:00,10,,
TSMO,110+05251,2022-06-08 18:30:00,2022-06-08 18:55:00,2022-06-08 19:00:00,-5,,
TSMO,110+05251,2022-06-09 14:55:00,2022-06-09 16:40:00,2022-06-09 16:25:00,15,,
TSMO,110+05251,2022-06-10 15:05:00,2022-06-10 16:25:00,2022-06-10 16:05:00,20,,
TSMO,110+05251,2022-06-15 16:00:00,2022-06-15 17:45:00,2022-06-15 16:35:00,70,,
TSMO,110+05251,2022-06-16 15:10:00,2022-06-16 15:30:00,2022-06-16 15:55:00,-25,-10.0,
TSMO,110+05251,2022-06-16 16:20:00,2022-06-16 17:40:00,2022-06-16 16:20:00,80,,
TSMO,110+05251,2022-06-17 14:20:00,2022-06-17 15:00:00,2022-06-17 15:05:00,-5,,
TSMO,110+05251,2022-06-22 14:45:00,2022-06-22 16:45:00,2022-06-22 16:30:00,15,,15.0
TSMO,110+05251,2022-06-28 16:55:00,2022-06-28 18:05:00,2022-06-28 16:55:00,70,,
TSMO,110+05251,2022-06-29 15:15:00,2022-06-29 17:25:00,2022-06-29 16:25:00,60,,
TSMO,110+05251,2022-06-30 16:45:00,2022-06-30 19:20:00,2022-06-30 18:00:00,80,,80.0
TSMO,110+05251,2022-07-01 15:00:00,2022-07-01 16:20:00,2022-07-01 15:55:00,25,,
TSMO,110+05251,2022-07-07 15:50:00,2022-07-07 16:15:00,2022-07-07 16:15:00,0,,
TSMO,110+05251,2022-07-07 16:45:00,2022-07-07 17:35:00,2022-07-07 16:45:00,50,20.0,
TSMO,110+05251,2022-07-08 14:45:00,2022-07-08 15:35:00,2022-07-08 15:45:00,-10,,
TSMO,110+05251,2022-07-12 16:00:00,2022-07-12 18:10:00,2022-07-12 16:00:00,130,,
TSMO,110+05251,2022-07-14 13:55:00,2022-07-14 15:00:00,2022-07-14 15:15:00,-15,-65.0,-50.0
TSMO,110+05251,2022-07-18 15:55:00,2022-07-18 17:10:00,2022-07-18 17:35:00,-25,,
TSMO,110+05251,2022-07-20 15:30:00,2022-07-20 15:55:00,2022-07-20 16:00:00,-5,-5.0,
TSMO,110+05251,2022-07-29 17:05:00,2022-07-29 17:30:00,2022-07-29 19:10:00,-100,,
TSMO,110+05251,2022-08-08 16:55:00,2022-08-08 17:40:00,2022-08-08 17:45:00,-5,,
TSMO,110+05251,2022-08-19 17:05:00,2022-08-19 17:40:00,2022-08-19 17:55:00,-15,-30.0,
TSMO,110+05251,2022-08-24 10:05:00,2022-08-24 10:15:00,2022-08-24 10:15:00,0,,
TSMO,110+05251,2022-08-26 17:20:00,2022-08-26 18:40:00,2022-08-26 17:20:00,80,80.0,80.0
TSMO,110+05251,2022-09-01 15:05:00,2022-09-01 15:25:00,2022-09-01 15:35:00,-10,0.0,
TSMO,110+05251,2022-09-02 17:10:00,2022-09-02 17:20:00,2022-09-02 17:20:00,0,-5.0,
TSMO,110+05251,2022-09-07 15:55:00,2022-09-07 17:05:00,2022-09-07 16:25:00,40,,
TSMO,110+05251,2022-09-12 16:00:00,2022-09-12 16:20:00,2022-09-12 16:55:00,-35,,
TSMO,110+05251,2022-09-12 17:25:00,2022-09-12 18:10:00,2022-09-12 20:20:00,-130,,
TSMO,110+05251,2022-09-13 17:10:00,2022-09-13 17:45:00,2022-09-13 17:10:00,35,,
TSMO,110+05251,2022-09-16 17:15:00,2022-09-16 17:25:00,2022-09-16 17:35:00,-10,0.0,
TSMO,110+05251,2022-09-21 17:15:00,2022-09-21 18:40:00,2022-09-21 18:50:00,-10,,
TSMO,110+05251,2022-09-23 15:50:00,2022-09-23 17:20:00,2022-09-23 16:05:00,75,,
TSMO,110+05251,2022-09-30 15:05:00,2022-09-30 16:00:00,2022-09-30 15:50:00,10,,
TSMO,110+05251,2022-10-03 16:40:00,2022-10-03 18:00:00,2022-10-03 16:45:00,75,,
TSMO,110+05251,2022-10-04 08:50:00,2022-10-04 09:40:00,2022-10-04 10:35:00,-55,,
TSMO,110+05251,2022-10-04 16:20:00,2022-10-04 17:45:00,2022-10-04 16:20:00,85,,
TSMO,110+05251,2022-10-07 14:50:00,2022-10-07 15:45:00,2022-10-07 15:50:00,-5,,
TSMO,110+05251,2022-10-17 15:00:00,2022-10-17 17:45:00,2022-10-17 18:15:00,-30,,
TSMO,110+05251,2022-10-24 16:20:00,2022-10-24 17:45:00,2022-10-24 17:55:00,-10,-75.0,
TSMO,110+05251,2022-10-26 10:40:00,2022-10-26 15:20:00,2022-10-26 14:50:00,30,-230.0,20.0
TSMO,110+05251,2022-10-26 15:55:00,2022-10-26 18:20:00,2022-10-26 16:40:00,100,,
TSMO,110+05251,2022-10-27 17:45:00,2022-10-27 20:05:00,2022-10-27 20:35:00,-30,-55.0,-55.0
TSMO,110+05251,2022-10-31 16:45:00,2022-10-31 18:10:00,2022-10-31 20:00:00,-110,,
TSMO,110+05251,2022-11-01 14:30:00,2022-11-01 14:55:00,2022-11-01 15:25:00,-30,,
TSMO,110+05251,2022-11-01 17:00:00,2022-11-01 17:45:00,2022-11-01 17:00:00,45,,
TSMO,110+05251,2022-11-03 14:50:00,2022-11-03 15:55:00,2022-11-03 16:05:00,-10,-60.0,
TSMO,110+05251,2022-11-07 16:55:00,2022-11-07 18:00:00,2022-11-07 18:45:00,-45,,
TSMO,110+05251,2022-11-11 05:45:00,2022-11-11 05:55:00,2022-11-11 05:50:00,5,,
TSMO,110+05251,2022-11-15 16:35:00,2022-11-15 20:40:00,2022-11-15 16:35:00,245,,
TSMO,110+05251,2022-11-16 17:00:00,2022-11-16 17:40:00,2022-11-16 17:50:00,-10,,
TSMO,110+05251,2022-11-17 17:05:00,2022-11-17 18:00:00,2022-11-17 17:05:00,55,,
TSMO,110+05251,2022-11-18 16:10:00,2022-11-18 18:25:00,2022-11-18 16:10:00,135,,
TSMO,110+05251,2022-11-21 16:35:00,2022-11-21 18:25:00,2022-11-21 19:35:00,-70,,
TSMO,110+05251,2022-11-23 08:30:00,2022-11-23 08:40:00,2022-11-23 08:40:00,0,,
TSMO,110+05251,2022-11-23 15:05:00,2022-11-23 15:55:00,2022-11-23 16:00:00,-5,,
TSMO,110+05251,2022-11-30 15:05:00,2022-11-30 18:05:00,2022-11-30 19:00:00,-55,,
TSMO,110+05251,2022-12-02 16:55:00,2022-12-02 19:40:00,2022-12-02 16:55:00,165,240.0,
TSMO,110+05251,2022-12-05 17:00:00,2022-12-05 17:50:00,2022-12-05 18:15:00,-25,,
TSMO,110+05251,2022-12-06 16:55:00,2022-12-06 18:45:00,2022-12-06 16:55:00,110,,
TSMO,110+05251,2022-12-07 17:15:00,2022-12-07 18:50:00,2022-12-07 17:15:00,95,,
TSMO,110+05251,2022-12-08 17:05:00,2022-12-08 17:45:00,2022-12-08 17:05:00,40,,
TSMO,110+05251,2022-12-09 17:00:00,2022-12-09 17:55:00,2022-12-09 17:00:00,55,,
TSMO,110+05251,2022-12-12 17:05:00,2022-12-12 17:30:00,2022-12-12 19:45:00,-135,,
TSMO,110+05251,2022-12-19 15:20:00,2022-12-19 18:10:00,2022-12-19 19:05:00,-55,,
TSMO,110+05251,2022-12-20 16:35:00,2022-12-20 18:05:00,2022-12-20 16:35:00,90,,
TSMO,110+05251,2022-12-21 14:15:00,2022-12-21 18:25:00,2022-12-21 16:30:00,115,-35.0,-35.0
TSMO,110+05251,2022-12-22 15:05:00,2022-12-22 19:00:00,2022-12-22 16:30:00,150,,
TSMO,110+05251,2022-12-27 14:45:00,2022-12-27 15:00:00,2022-12-27 15:15:00,-15,,
TSMO,110+05251,2023-01-02 20:15:00,2023-01-02 20:35:00,2023-01-02 20:20:00,15,,
TSMO,110+05251,2023-01-09 20:20:00,2023-01-09 20:35:00,2023-01-09 20:40:00,-5,,
TSMO,110+05251,2023-01-10 17:05:00,2023-01-10 18:35:00,2023-01-10 17:05:00,90,,85.0
TSMO,110+05251,2023-01-11 17:00:00,2023-01-11 17:40:00,2023-01-11 17:50:00,-10,,
TSMO,110+05251,2023-01-24 15:40:00,2023-01-24 16:35:00,2023-01-24 16:10:00,25,,
TSMO,110+05251,2023-01-31 16:45:00,2023-01-31 17:25:00,2023-01-31 16:45:00,40,,
TSMO,110+05251,2023-02-01 15:35:00,2023-02-01 16:10:00,2023-02-01 16:15:00,-5,,
TSMO,110+05251,2023-02-01 17:05:00,2023-02-01 17:45:00,2023-02-01 19:05:00,-80,,
TSMO,110+05251,2023-02-08 16:00:00,2023-02-08 16:40:00,2023-02-08 16:30:00,10,30.0,30.0
TSMO,110+05251,2023-02-08 17:05:00,2023-02-08 17:45:00,2023-02-08 17:05:00,40,,15.0
TSMO,110+05252,2022-05-16 12:35:00,2022-05-16 12:50:00,2022-05-16 13:25:00,-35,,
TSMO,110+05252,2022-05-17 13:15:00,2022-05-17 13:25:00,2022-05-17 13:20:00,5,,
TSMO,110+05252,2022-05-17 15:50:00,2022-05-17 16:15:00,2022-05-17 16:30:00,-15,,
TSMO,110+05252,2022-05-18 16:55:00,2022-05-18 17:35:00,2022-05-18 18:05:00,-30,,
TSMO,110+05252,2022-05-19 15:30:00,2022-05-19 17:20:00,2022-05-19 15:35:00,105,,
TSMO,110+05252,2022-05-20 19:10:00,2022-05-20 19:20:00,2022-05-20 19:15:00,5,,
TSMO,110+05252,2022-05-23 15:10:00,2022-05-23 16:00:00,2022-05-23 16:10:00,-10,,
TSMO,110+05252,2022-05-23 16:50:00,2022-05-23 17:15:00,2022-05-23 17:20:00,-5,,
TSMO,110+05252,2022-05-26 16:50:00,2022-05-26 17:25:00,2022-05-26 16:50:00,35,,
TSMO,110+05252,2022-05-31 16:30:00,2022-05-31 17:15:00,2022-05-31 16:30:00,45,,
TSMO,110+05252,2022-06-01 15:20:00,2022-06-01 17:25:00,2022-06-01 18:10:00,-45,,
TSMO,110+05252,2022-06-02 10:50:00,2022-06-02 11:10:00,2022-06-02 11:40:00,-30,,
TSMO,110+05252,2022-06-02 15:05:00,2022-06-02 16:40:00,2022-06-02 16:45:00,-5,,
TSMO,110+05252,2022-06-06 07:25:00,2022-06-06 07:35:00,2022-06-06 07:30:00,5,,
TSMO,110+05252,2022-06-07 15:10:00,2022-06-07 15:25:00,2022-06-07 15:35:00,-10,,
TSMO,110+05252,2022-06-07 16:00:00,2022-06-07 16:20:00,2022-06-07 16:25:00,-5,,
TSMO,110+05252,2022-06-07 16:40:00,2022-06-07 17:10:00,2022-06-07 17:20:00,-10,,
TSMO,110+05252,2022-06-10 14:55:00,2022-06-10 15:40:00,2022-06-10 15:50:00,-10,,
TSMO,110+05252,2022-06-10 17:10:00,2022-06-10 17:20:00,2022-06-10 17:35:00,-15,,
TSMO,110+05252,2022-06-14 12:00:00,2022-06-14 12:40:00,2022-06-14 12:40:00,0,-5.0,
TSMO,110+05252,2022-06-15 15:45:00,2022-06-15 17:10:00,2022-06-15 17:25:00,-15,,
TSMO,110+05252,2022-06-16 15:00:00,2022-06-16 15:40:00,2022-06-16 15:55:00,-15,,
TSMO,110+05252,2022-06-16 16:10:00,2022-06-16 16:35:00,2022-06-16 16:40:00,-5,,
TSMO,110+05252,2022-06-17 14:00:00,2022-06-17 15:10:00,2022-06-17 15:15:00,-5,-50.0,
TSMO,110+05252,2022-06-21 17:00:00,2022-06-21 17:10:00,2022-06-21 17:30:00,-20,,
TSMO,110+05252,2022-06-22 17:00:00,2022-06-22 17:15:00,2022-06-22 17:15:00,0,,
TSMO,110+05252,2022-06-24 15:55:00,2022-06-24 16:15:00,2022-06-24 15:55:00,20,20.0,
TSMO,110+05252,2022-06-27 11:30:00,2022-06-27 11:50:00,2022-06-27 11:55:00,-5,,
TSMO,110+05252,2022-06-29 15:15:00,2022-06-29 17:25:00,2022-06-29 16:15:00,70,,
TSMO,110+05252,2022-06-30 16:50:00,2022-06-30 17:35:00,2022-06-30 17:50:00,-15,,
TSMO,110+05252,2022-07-06 05:50:00,2022-07-06 10:30:00,2022-07-06 09:20:00,70,70.0,70.0
TSMO,110+05252,2022-07-06 14:50:00,2022-07-06 15:10:00,2022-07-06 15:25:00,-15,,
TSMO,110+05252,2022-07-07 14:50:00,2022-07-07 15:00:00,2022-07-07 14:55:00,5,,
TSMO,110+05252,2022-07-07 16:35:00,2022-07-07 18:00:00,2022-07-07 16:35:00,85,15.0,
TSMO,110+05252,2022-07-11 20:25:00,2022-07-11 20:35:00,2022-07-11 20:30:00,5,,
TSMO,110+05252,2022-07-12 16:00:00,2022-07-12 16:55:00,2022-07-12 17:10:00,-15,,
TSMO,110+05252,2022-07-14 14:35:00,2022-07-14 15:10:00,2022-07-14 15:20:00,-10,,
TSMO,110+05252,2022-07-15 11:35:00,2022-07-15 11:45:00,2022-07-15 12:20:00,-35,,
TSMO,110+05252,2022-07-15 12:50:00,2022-07-15 13:20:00,2022-07-15 13:30:00,-10,,
TSMO,110+05252,2022-07-20 15:15:00,2022-07-20 15:55:00,2022-07-20 16:00:00,-5,-25.0,
TSMO,110+05252,2022-07-27 15:15:00,2022-07-27 15:30:00,2022-07-27 15:35:00,-5,-5.0,
TSMO,110+05252,2022-07-28 17:00:00,2022-07-28 17:10:00,2022-07-28 17:45:00,-35,,
TSMO,110+05252,2022-08-01 13:25:00,2022-08-01 13:45:00,2022-08-01 13:50:00,-5,,
TSMO,110+05252,2022-08-19 19:30:00,2022-08-19 19:40:00,2022-08-19 19:35:00,5,,
TSMO,110+05252,2022-08-22 07:15:00,2022-08-22 07:35:00,2022-08-22 07:40:00,-5,,
TSMO,110+05252,2022-09-05 18:40:00,2022-09-05 19:10:00,2022-09-05 19:40:00,-30,,
TSMO,110+05252,2022-09-16 16:00:00,2022-09-16 16:15:00,2022-09-16 16:20:00,-5,,
TSMO,110+05252,2022-09-23 15:20:00,2022-09-23 16:00:00,2022-09-23 16:15:00,-15,-35.0,
TSMO,110+05252,2022-09-26 15:05:00,2022-09-26 15:25:00,2022-09-26 15:30:00,-5,,
TSMO,110+05252,2022-09-27 16:05:00,2022-09-27 16:35:00,2022-09-27 16:05:00,30,,
TSMO,110+05252,2022-09-30 15:00:00,2022-09-30 15:30:00,2022-09-30 15:35:00,-5,,
TSMO,110+05252,2022-10-04 08:35:00,2022-10-04 09:00:00,2022-10-04 09:55:00,-55,,
TSMO,110+05252,2022-10-06 16:40:00,2022-10-06 17:25:00,2022-10-06 16:40:00,45,,
TSMO,110+05252,2022-10-07 14:55:00,2022-10-07 15:30:00,2022-10-07 15:45:00,-15,,
TSMO,110+05252,2022-10-12 15:10:00,2022-10-12 15:40:00,2022-10-12 15:45:00,-5,-5.0,
TSMO,110+05252,2022-10-13 18:40:00,2022-10-13 18:50:00,2022-10-13 18:45:00,5,,
TSMO,110+05252,2022-10-14 15:45:00,2022-10-14 16:15:00,2022-10-14 15:45:00,30,20.0,
TSMO,110+05252,2022-10-17 15:10:00,2022-10-17 16:10:00,2022-10-17 16:20:00,-10,,
TSMO,110+05252,2022-10-17 17:05:00,2022-10-17 17:20:00,2022-10-17 18:20:00,-60,,
TSMO,110+05252,2022-10-20 16:05:00,2022-10-20 16:30:00,2022-10-20 16:05:00,25,,
TSMO,110+05252,2022-10-21 15:25:00,2022-10-21 16:10:00,2022-10-21 15:25:00,45,25.0,
TSMO,110+05252,2022-10-21 18:30:00,2022-10-21 18:40:00,2022-10-21 18:35:00,5,,
TSMO,110+05252,2022-10-24 16:05:00,2022-10-24 16:50:00,2022-10-24 17:25:00,-35,,
TSMO,110+05252,2022-10-26 06:05:00,2022-10-26 06:20:00,2022-10-26 06:10:00,10,,
TSMO,110+05252,2022-10-26 06:50:00,2022-10-26 07:35:00,2022-10-26 08:40:00,-65,-75.0,
